song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP11644,Paper enjoy.,Amanda Cooper,Nature behavior.,Pop,25/03/2021,326,21,79212436,English,No,Def Jam,Laura Taylor,Alejandro Buckley,Pamela Morrison
SP11645,Late concern care.,Teresa Richards,Want above.,Pop,15/05/2000,220,9,29770936,English,Yes,Indie,Amy Miles,Caleb Higgins,Catherine Woodard
SP11646,Us team head.,Natalie Khan,Who.,Country,08/01/2024,254,34,58614020,English,Yes,Def Jam,Alexander Lambert,Veronica Trevino,Michael Jackson
SP11647,Learn majority.,Linda Cowan,Material put.,Hip-Hop,29/03/2015,270,35,95878370,English,No,Atlantic Records,Michael Anderson,Susan Friedman,William Watson
SP11648,Hand by.,Thomas Walsh,Mission.,Hip-Hop,05/05/2013,256,82,51609169,English,Yes,Universal Music,Travis Patterson,Ashley Thomas,James Hernandez
SP11649,Guess before hotel.,Andrew Weaver,Light if.,Electronic,21/06/2014,226,13,65430948,Spanish,Yes,Warner Music,Brandon Hicks,Sharon Scott,Mr. Christian Hunt DVM
SP11650,No soon.,Lisa Fowler,Large.,Pop,31/08/2004,220,15,9679235,English,No,Warner Music,James Vega,Gina Kennedy,Meghan Matthews
SP11651,Full out.,Ebony Anderson,Might left.,Electronic,11/06/2024,299,65,25991520,Korean,Yes,Indie,Brendan Maxwell,James Jacobs,Elijah Bell
SP11652,Friend true.,Elizabeth Walker,Of bank.,Pop,11/09/2000,252,15,6852032,English,No,Atlantic Records,Sara Wallace,Jamie Richard,Amy Castillo
SP11653,Change bar.,Jermaine Leon,Generation situation.,Pop,18/05/1999,268,77,67642649,English,Yes,Atlantic Records,Brandon Marshall MD,Amy Harvey,Katie Jones
SP11654,Finish everything leave.,Emily Smith,With.,Pop,17/12/2000,267,82,71111233,English,No,Indie,John Heath,Sharon Valencia,Eric Harris
SP11655,Support baby.,Michelle Bailey,Politics.,Pop,22/03/2000,247,53,94518202,English,No,Universal Music,Michele Hood,Sarah Marks,George Hayes
SP11656,Specific expect different.,Sean Castillo,Finally.,Electronic,22/08/2013,175,64,29048114,English,No,Sony Music,Miranda Richardson,Edwin May,Michelle Carlson
SP11657,Likely such.,Denise White,Against.,Pop,18/08/2004,254,54,22894406,English,Yes,Atlantic Records,Kyle Kelly,Kelsey Hampton,Tina Austin
SP11658,Include billion.,Kimberly Rivas,Glass room.,Pop,09/03/2007,278,30,95264074,French,No,Warner Music,Alyssa Ferrell,Kelly Miller,Ralph Delacruz
SP11659,Though itself model.,Kathryn Bowen,Well imagine.,Electronic,08/04/2001,182,53,3234390,English,Yes,Sony Music,Bryce Torres,Misty Lawson,Zachary Bryant
SP11660,Federal age.,Brenda Anderson,Order.,Hip-Hop,29/06/1997,357,82,10296659,English,Yes,Sony Music,William Huang,Douglas Myers,Mark Sellers
SP11661,Management.,Donna Carpenter,Detail.,Hip-Hop,14/02/2017,208,53,64351192,English,No,Universal Music,Christopher Gutierrez,David Hill,Charles Murray
SP11662,Likely you loss.,Michelle Martin,Unit former.,Pop,14/06/2008,189,93,49792428,English,Yes,Warner Music,Nicole Meadows,Kimberly Patton,John Clarke
SP11663,Glass bar worry.,Jonathan Morrison,Budget.,Jazz,06/10/2011,304,49,29151211,English,Yes,Def Jam,Mary Mullins,Alyssa Wolfe,Ruben Smith
SP11664,Positive finally.,John Brown,Writer everyone.,Hip-Hop,23/04/2004,252,45,59046889,English,Yes,Universal Music,Peter Stewart,Robert Sharp,Cameron Richards
SP11665,Trouble laugh.,Patrick Greene,Thousand ask.,Folk,07/08/2012,294,98,52354081,Spanish,Yes,Def Jam,Mary Lawrence,Aaron Williams DDS,Andrew Chavez
SP11666,Something bad society.,Charles Mendez,Artist.,Jazz,04/02/2003,224,48,54001739,English,Yes,Atlantic Records,James Phillips,Thomas Miller,Melissa Perez
SP11667,Final left receive.,Jack Delgado,Activity new.,Hip-Hop,10/11/2014,314,1,99198744,English,No,Universal Music,David Miller,Larry Rodriguez,Patrick Rivera
SP11668,History.,Jeffrey Salinas,Why.,Electronic,05/05/2024,270,36,37464948,English,Yes,Warner Music,Ashley Hill,Dominique Thompson,Kelly Miller
SP11669,Not hope.,Evan Simmons,Late.,Electronic,09/01/2020,170,55,99120557,Korean,Yes,Indie,Michael Nguyen,Donna Steele,Kimberly Walker DDS
SP11670,Between beat.,Benjamin Jordan,Study.,Electronic,16/09/2015,287,26,47518530,English,Yes,Universal Music,Matthew Wang,Suzanne Davis,Elizabeth Sims
SP11671,Discuss him building.,Rebecca Phillips,Father.,Hip-Hop,12/03/2013,289,39,96418976,English,No,Def Jam,Cory Robbins,David Smith,Laurie Ingram
SP11672,Evidence center.,Jennifer Hammond,Manage.,Jazz,17/08/2022,221,49,1196414,Spanish,Yes,Sony Music,Molly Brown,Lori Hicks,Heidi Sullivan
SP11673,Policy impact.,Benjamin Wilson,Rather current.,Electronic,03/05/1995,245,33,29142797,Spanish,Yes,Warner Music,Mrs. Jennifer Ortega,Edward Lozano,Hunter Walker
SP11674,Set the.,Nicole Daniel,Nor.,Pop,03/09/2001,237,82,68473166,Spanish,No,Indie,James Wilson,Corey Bailey,Christopher Mata
SP11675,Sometimes indicate alone.,Susan Velazquez,Thought.,Pop,12/08/2024,91,21,92696310,English,Yes,Warner Music,Francisco Butler,Kenneth Rollins,Sally Lewis
SP11676,You week.,Charles Morrison,Data.,Pop,20/06/1996,176,75,8122759,English,Yes,Def Jam,Steven Rodriguez,Edward Boyer,Logan Brewer
SP11677,Issue during.,Victoria Combs,Authority.,Hip-Hop,22/01/1996,255,8,68475675,Korean,Yes,Warner Music,Jo Larson,David Willis,George Henderson
SP11678,Look itself.,Eugene Reyes,Account produce.,Folk,09/07/2014,247,25,1602665,English,No,Indie,Lori Hendrix,Ryan Williams,Melissa Lozano
SP11679,Service peace finally.,Lisa Riley,Three.,Pop,12/02/2016,280,71,1400492,Japanese,No,Atlantic Records,Karen Compton,Michelle Hernandez,Zachary Jones
SP11680,Couple school leader.,Valerie Hampton,His.,Hip-Hop,07/07/1995,348,29,55849785,Italian,No,Sony Music,Sarah Martinez,Nancy Parker,Amber Cook
SP11681,Worry sell theory.,William Young,Song.,Electronic,21/12/2019,184,97,97100882,English,Yes,Universal Music,John Thompson,Ashley Murray,Luis Rocha
SP11682,Including build its.,Courtney Petersen,Front girl.,Classical,10/06/2016,265,13,98817087,Spanish,Yes,Indie,Luke Simon,Juan Lopez,Theresa Woodward
SP11683,Perhaps specific.,Donald Mccarthy,Many leader.,Electronic,13/07/2011,313,34,9752792,English,No,Atlantic Records,Mrs. Michelle Davis,Shawn Garcia,Christopher Daniels
SP11684,Memory organization.,Courtney Smith,It.,Pop,30/12/1997,214,85,65353824,English,No,Atlantic Records,Rebekah Moore,Rebecca Lyons,Frederick Harper
SP11685,Long any less.,Kimberly White,Style.,Classical,31/01/1999,253,91,59740016,English,No,Sony Music,Crystal Johnson,Jason Burton,Geoffrey Duncan
SP11686,Build trip high.,Mike Mora,Very page.,Pop,05/09/2023,245,37,77355008,Spanish,No,Def Jam,Margaret Zuniga,Autumn Hoffman,Marc Coleman
SP11687,Opportunity enter.,Douglas Young,New.,Electronic,27/04/2010,261,83,82800872,English,Yes,Def Jam,Brady Mills,Paul Meadows,Brian Parsons
SP11688,Culture garden move.,Angela Richardson,Success special.,Country,24/07/2014,301,36,67577328,Spanish,No,Def Jam,Tyler Dunn,William Santiago,David Roberts
SP11689,Floor class.,Joseph Whitaker,Bag.,Hip-Hop,10/03/2002,266,36,76665002,English,No,Sony Music,Dennis Manning,Matthew Wheeler,Morgan Cannon
SP11690,Catch field others.,Brenda Benitez,Still between.,Classical,14/11/2015,278,9,49559383,French,No,Warner Music,Jennifer Miller,Jose Anderson,Rebecca Hendrix
SP11691,Firm respond baby.,Brenda Brown,Traditional scientist.,Hip-Hop,28/08/2018,213,51,26329723,English,No,Indie,Sharon Perez,Brittney Parker,Carolyn Greene
SP11692,Total certainly.,Mr. Derek Lopez Jr.,Rest.,Electronic,13/01/2009,203,60,3984967,English,Yes,Indie,Morgan Chen,Vanessa Smith,Melissa Thompson
SP11693,Happen west.,Laura Medina,Hundred.,Electronic,26/12/2009,279,88,71888849,English,Yes,Indie,Julia Ray,Erica Sanchez,Robin Chambers
SP11694,Top health between receive.,Tiffany Russell,From full.,R&B,26/10/2001,268,71,46257766,English,Yes,Universal Music,Adrienne Lee,Theodore Saunders,Robert Weaver
SP11695,Up what difference.,Karen Fletcher,Popular.,Electronic,25/07/2002,283,16,48752597,Spanish,Yes,Sony Music,Barry Becker,Richard Garcia,Allen Valencia
SP11696,Space clear.,Jeanette Lindsey,Positive.,Hip-Hop,15/02/2006,239,38,51127547,English,No,Sony Music,Jennifer Shea,Natalie Schneider,Stephanie Johnson
SP11697,Sort mouth.,Mr. Charles Reid,Should past.,Hip-Hop,12/04/2002,208,33,76988988,English,No,Indie,Cynthia Brown,Adrian Cruz IV,Robert Garcia
SP11698,Boy always.,Brenda Taylor,Support phone.,Electronic,07/12/2004,278,20,95292722,French,No,Indie,Mark Schwartz,Kelly Lee,Jasmine Warner
SP11699,Certain.,Sarah Hale,Lay.,Hip-Hop,28/10/2006,319,79,74896175,English,No,Def Jam,Patricia Bailey,Brianna Beck,Zachary Park
SP11700,Group sit daughter.,Natalie Phillips,Think blood.,Hip-Hop,09/07/2018,247,98,40910733,English,No,Def Jam,John Estrada,Isabel Marsh,Maria Adkins
SP11701,Car seem consumer.,Tom Stewart,Sister side.,Electronic,22/09/2007,231,56,90439395,English,Yes,Sony Music,Maria Good,Curtis Davis,Aaron Ray
SP11702,To follow game.,Jennifer Pitts,Themselves another.,Electronic,15/04/2010,359,77,97427949,Italian,Yes,Warner Music,David Rice,Cody Haynes,Melanie Scott
SP11703,Sea teacher everyone court.,Ryan Robinson,Moment.,Pop,17/07/2019,256,71,77867319,English,Yes,Sony Music,Justin Campbell,Valerie Navarro,Brittany Brown
SP11704,Treat all.,Kelly Byrd,Help girl.,Electronic,23/10/1994,154,27,55695070,English,Yes,Warner Music,Renee Frazier,Karen Garza,James Woods
SP11705,Mrs instead.,Philip Mann,Need.,Electronic,09/12/2021,248,58,87621233,English,Yes,Atlantic Records,Deanna Adams,Katherine Stewart,Thomas Herman
SP11706,Movie how book.,Kathleen Fox,Almost.,Electronic,24/01/2017,400,91,65930663,English,Yes,Sony Music,Susan Rodriguez,Paul Hernandez,Tyler Hernandez PhD
SP11707,Leave some dream area.,Tara Stephens,Add field.,Hip-Hop,11/11/2001,287,12,43273649,English,No,Atlantic Records,Tony Robbins,William Beck,Joshua Trevino
SP11708,Morning Congress.,Angela Richardson,Three system.,Hip-Hop,30/05/2007,202,59,70799437,English,No,Atlantic Records,Linda Green,Cristian Davis,Megan Lee
SP11709,Individual better heart.,James Payne,Test lay.,Hip-Hop,31/07/2022,208,47,32669543,Korean,Yes,Indie,Michael Weber,Alison Martinez,Joshua Brooks
SP11710,Eat you seek bank.,Lindsay Smith,Quality store.,Classical,29/11/1995,226,95,24234842,English,Yes,Sony Music,Edwin Williams,Jessica Brooks,Sean Huffman
SP11711,Spring other.,Kelly Logan,Opportunity week.,Electronic,01/11/2022,246,77,18428974,Spanish,No,Atlantic Records,Bryan Sharp,Joseph Beasley,Patrick Butler
SP11712,American hair fund back.,Chad Romero,One.,Jazz,15/06/2018,263,22,83137433,French,Yes,Warner Music,Mason Baldwin,Cheryl Wells,Ryan Wilkinson
SP11713,Whole bill development.,Denise Martinez,Participant.,Hip-Hop,07/06/2016,199,49,56496081,Japanese,Yes,Indie,Nicholas Gray,Carla Burch,Terry Henry
SP11714,Concern call until dinner.,Christopher Moore,Myself.,Hip-Hop,09/01/2024,253,2,21725581,English,No,Def Jam,Tamara Keller,Donald Rodriguez,Anne Key
SP11715,Amount voice.,Joseph Thompson,First reveal.,Country,29/02/1996,309,68,97155335,Spanish,No,Def Jam,Jorge Dalton,Veronica Tucker,Casey Fernandez
SP11716,Very.,Victoria Rich,Physical.,Electronic,18/05/2010,251,33,75611967,English,Yes,Atlantic Records,Karen Goodman,Michael Barry,Blake Andrews
SP11717,Choice increase there.,Chad Gallagher,Way trade.,Country,16/09/2024,313,97,26577206,English,Yes,Indie,Ryan Sanchez,Ian Hughes,Michael Stevens
SP11718,Important shake purpose future.,Stephanie Williams,Though.,Pop,08/08/2002,313,98,42101746,English,No,Warner Music,Frederick Diaz,Mark Chavez,Kayla Hall
SP11719,From form.,John Day,Into.,Electronic,17/08/2014,309,94,91437606,English,No,Universal Music,Mr. Joshua King,Megan Carrillo,Sara Gross
SP11720,Approach they small.,Melanie Clay,Shake different.,Electronic,17/01/2022,261,8,96437313,Italian,Yes,Warner Music,Jeffrey Ball,Scott Fisher,Thomas Wilson
SP11721,Learn little might.,Terrence Goodman,His usually.,Pop,15/04/2013,223,45,23904712,English,Yes,Universal Music,William Anderson,Sergio Nicholson,Debra Walton
SP11722,Arm policy clear.,Natalie Alexander,Account.,Reggae,13/10/2003,234,32,61657632,Spanish,Yes,Warner Music,Jeffrey Johns,Sheila Strong,Colleen Jackson
SP11723,Until rule.,Leonard Davies,Ten.,Folk,19/11/2005,284,91,90861758,French,No,Atlantic Records,Jeremy Williams,Amber Ruiz,Barbara Fischer
SP11724,Inside.,Shannon Mitchell,Participant.,Hip-Hop,15/07/2011,275,30,63076853,French,Yes,Atlantic Records,William Green,Gregory Eaton,Anthony Fox
SP11725,Out cell eight trial.,Alyssa Kirk,Clearly.,Jazz,13/07/2021,285,92,84483037,Spanish,No,Atlantic Records,Daniel Thomas,Molly Keith,Ms. Lisa Morris
SP11726,Agent.,Dustin Gross,Same.,Jazz,07/06/2007,175,59,44713922,English,No,Atlantic Records,Jacob Allen,Carla Saunders,Anthony Wilkinson
SP11727,Suddenly wide senior.,John Lewis,Group.,Electronic,11/11/2019,283,75,3151049,English,No,Def Jam,Jamie Ponce,Mr. Matthew Peterson MD,Erika Frazier
SP11728,Police book sport.,Cheryl Stone,Agency teach.,Reggae,08/07/2017,260,49,98879296,English,Yes,Sony Music,Andrew Jones,Kim Patel,Teresa Hall
SP11729,Watch relationship.,Taylor Tran,Very around.,Country,17/06/2021,214,77,86159036,German,No,Def Jam,Mr. Todd Wolf,Gerald Miller,Mrs. Sarah Lamb
SP11730,Happen Congress.,Theresa Byrd,Television.,Electronic,31/03/2008,259,23,55057385,English,No,Warner Music,John Cunningham,John Rodriguez,Derrick Hansen
SP11731,Current owner.,Carl Combs,Return.,Hip-Hop,13/05/1995,310,15,17255825,English,No,Def Jam,James Arellano,Joshua Barry,Steven White
SP11732,Threat discover.,Steven Williams,Never.,Hip-Hop,25/09/2014,166,2,63348839,English,No,Warner Music,Adrian Miller,Nathan Santos,Veronica Woodward
SP11733,Imagine drop party.,Madison Bush,Own art.,Jazz,13/04/1997,186,90,82545152,English,No,Atlantic Records,David Ryan,Joseph Petersen,William Lewis
SP11734,Its box say.,Michael Pacheco,Station.,Reggae,15/05/2021,193,40,10614456,Italian,Yes,Sony Music,Frances Evans,Jeremy Peterson,Elizabeth Morris
SP11735,Wait contain difference about.,Nicholas Jones,Article.,Electronic,20/07/2010,229,48,90465298,English,Yes,Indie,Cory Berry,Victor Baker,Steven Peck
SP11736,Official study herself.,Carlos Palmer,Authority assume.,Electronic,07/09/2023,200,16,77184153,English,No,Indie,Catherine Rodriguez,Charles Estes,John Lopez
SP11737,Her teach new.,Andrea Davis,Successful.,Hip-Hop,16/04/2000,250,85,56945979,English,No,Indie,Carla Strickland,Barbara Palmer MD,Terry Thompson
SP11738,Many later defense.,James Franklin,Chance.,Pop,04/01/2014,186,66,86912666,English,Yes,Warner Music,Leonard Adams,Yvonne Brown,Becky Ritter
SP11739,Prove some stop.,Michelle Peters,Score born.,Reggae,02/09/2005,196,82,4911980,English,Yes,Atlantic Records,Andrew Johnston,Alexander Morales,Michael May
SP11740,Force computer buy.,Joshua Brown,Hand room.,Reggae,18/04/2012,304,46,9568178,English,Yes,Warner Music,Mary Raymond,Thomas Aguilar,Michael Thomas
SP11741,Speech town now.,Justin Lee,Form western.,Electronic,25/06/2009,219,33,4507078,Spanish,No,Def Jam,Autumn Woodard,Kevin Williams,Jose Mann
SP11742,Sure contain home.,David Wood,Trip push.,Pop,10/10/2000,227,38,83257065,English,Yes,Def Jam,Bryan Bruce,Rose Campbell,Charles Martin
SP11743,Own control western American.,Andrew Adkins,First debate.,Electronic,26/09/2008,289,40,44164962,English,Yes,Universal Music,Monica Kirk,Suzanne Skinner,Susan Johnson
SP11744,Scene especially only.,Destiny Fitzgerald,During sense.,Electronic,13/06/1995,199,95,3433616,English,Yes,Atlantic Records,Daniel Peterson,Nina Hall,Teresa York
SP11745,Rise week.,Mark Hicks,Attack.,Hip-Hop,24/03/2005,216,81,69012998,English,Yes,Def Jam,Gregory Gonzalez,Johnny Velasquez,Ryan Long
SP11746,Rule man avoid.,Larry Cunningham,Structure.,Folk,29/07/2019,173,63,95297817,English,Yes,Universal Music,Margaret Flores,Keith Stewart,Michael Barnes
SP11747,Act.,Michele Bennett,Industry.,Folk,05/06/2000,198,86,53245443,Spanish,No,Indie,Crystal Allen,Katrina Holt,James Miller
SP11748,Decision nice.,Robert Scott,Get certain.,Pop,18/12/2015,222,29,43746593,English,Yes,Universal Music,Michelle Bennett,Kevin Kelley,Leonard Santiago
SP11749,Appear send sea.,Samantha Booker,Money be.,Country,20/11/1994,286,100,6468577,French,No,Warner Music,Lori Howard,Jaime Swanson,Tiffany Garcia
SP11750,Whom social physical.,Robert Baker,Environmental.,Folk,06/07/2015,185,96,57004162,English,No,Sony Music,Cindy Levy,Susan Gomez,Erik Jones
SP11751,Usually on.,Chase Perry,Per above.,Pop,09/09/1995,225,33,87134829,German,Yes,Def Jam,Thomas Smith,Joseph Hunt,Ashley Rodgers
SP11752,Place now may.,Belinda Payne,Vote.,Hip-Hop,22/09/2004,214,38,71256166,English,Yes,Def Jam,Heather Gonzalez,Jimmy Mccoy,Kristin Morris
SP11753,Black million.,Rachael Barnes,Total.,Folk,17/09/2003,256,43,67969672,English,Yes,Sony Music,Johnny Larson,Donald Bailey,Stephen Bradley
SP11754,Try sound practice star.,Thomas Montgomery,Good.,Electronic,12/07/1999,252,12,68030209,Spanish,Yes,Indie,Jeffrey Sanchez,Taylor Williams,Joanna Brown
SP11755,Your call instead.,Sean Finley,Also.,Pop,21/12/2021,302,42,34817812,English,No,Sony Music,Jennifer Berger,Jacqueline Wilson,Heidi Mcdonald
SP11756,Cut store happen street.,Ronald Thompson,Forget ten.,Hip-Hop,08/11/2000,252,40,48844284,English,No,Sony Music,David Lopez,Kathryn Oconnor,Julie Avery
SP11757,Model like.,Amanda Miller,Part.,Classical,05/07/2021,222,47,53597972,English,No,Atlantic Records,Bill Sanchez,Anthony Wells,Brandy Osborne
SP11758,Four several.,Thomas Strong,Return.,Electronic,28/01/1997,303,44,35912851,English,No,Def Jam,Elizabeth Webb,Michael Hardy,Barbara Frederick
SP11759,Piece guy.,Sarah Carlson,Present.,Hip-Hop,05/10/2023,166,27,48895657,English,Yes,Def Jam,Matthew Conley,Ronald Wade,James Young
SP11760,Summer area either.,Autumn Maxwell,After view.,Hip-Hop,03/02/2022,319,99,7948243,German,Yes,Sony Music,Ricky West,Jo Callahan,Anthony Mason
SP11761,Ask big.,Amy Vasquez,Camera blood.,Electronic,31/12/2010,278,86,4803467,German,Yes,Sony Music,Shelly Horn,John Myers,Erica Brown
SP11762,What show court.,Ebony Miller,Assume require.,Hip-Hop,23/05/2010,300,98,90252916,English,Yes,Sony Music,Collin Johnson,Miranda Sims,Lawrence Stewart
SP11763,Item central.,Mark Mcpherson,Point.,Hip-Hop,08/05/2011,313,37,91221077,Spanish,No,Def Jam,Margaret Rodriguez,David Morrison,Sydney Davis
SP11764,Mind nothing beautiful.,Ryan Morgan,By.,Pop,25/07/1995,213,22,80518097,Spanish,Yes,Indie,Laura Berry,Kimberly Cook,Kelly Rogers
SP11765,Respond onto.,Andrea Lowe,Beyond level.,Classical,30/05/2000,250,68,57782962,English,Yes,Warner Music,Jacob Hatfield,Ryan Gregory,Richard Tucker
SP11766,Congress six.,Ryan Burke,Task.,Electronic,29/05/2014,244,55,90117725,German,Yes,Def Jam,Vincent Burton,Jason Davidson,Miss Deborah Lawson DDS
SP11767,Guy individual expert.,Terri Douglas,Positive resource.,Pop,01/02/2011,258,45,83927319,English,No,Def Jam,Ryan Lopez,Jason Wilson,Benjamin Hughes
SP11768,Film.,Joshua Lambert,Finish prove.,Hip-Hop,26/07/2017,247,56,9964179,English,No,Universal Music,Paul Jenkins,Suzanne Vincent,Sara Pollard
SP11769,Collection serious.,Tracey Rojas MD,Chair take.,Electronic,20/06/2018,278,74,14817742,English,No,Atlantic Records,Danielle Smith,Mr. Shane Gonzales PhD,Kelli Duran
SP11770,Note dark manage method.,Monica King,Attention station.,Pop,02/11/2012,226,65,4583510,English,No,Atlantic Records,Luis Pena,Jennifer Allen,Max Kim
SP11771,Senior at.,Paul Murphy,Mouth.,Folk,22/01/2019,148,74,94112095,English,No,Warner Music,Robert Chan,Chase Vazquez,Shannon Daniels
SP11772,Above defense.,Raymond Forbes,Bar.,R&B,10/10/2012,344,9,17350882,English,No,Sony Music,Brian French,Jeffrey Long,Jenna Ford
SP11773,Radio member.,Austin Jackson,Face.,Electronic,01/09/2012,254,55,60766334,English,No,Indie,Mary Davis,Denise Hart,Tracey Salazar
SP11774,Subject four.,Sue Day,Team half.,Pop,26/06/2020,321,83,18841769,Italian,No,Atlantic Records,Lance Taylor,Steven Davis,Raymond Weber
SP11775,Small position change.,Sara Andrews,Research.,Classical,27/12/2019,308,29,53717692,Spanish,Yes,Universal Music,Blake Blevins,Johnathan Boyer,Catherine Hicks
SP11776,Official summer rich.,Joel Thompson,Toward interest.,Electronic,20/08/2019,167,56,59455544,English,Yes,Atlantic Records,Sean Barber,Linda Young,Blake Brown
